Ichigo Kurosaki;Benar jg tanpa tatap muka bertemu orang manusia , hidup manusia hanya hidup di dunia Maya .tetapi didunia nyatanya seperti mati ,;negatif;;2020-11-17T06:34:10Z
coffee and tobacco;Beban smua ortu slma pandemi covid ini mmg smakin berat, krn tidak hnya mmkirkan nasib ekonomi kluarga tp jg hrs mnggantikan tugas guru untuk membimbing mrk bljar drumah. Jd mmg hrs ekstra sabar dan sehrsnya bljar online skolah jg hrs lbh disesuaikn lg, jgn disamakan sprti saat bljar normal di sekolah yg trlalu bnyak sekali tugas agar tdk mmberatkn para ortu.;Negatif;;2020-11-12T12:16:22Z
Yes Vandi;Bagaimana klo pembelajaran online jarang ada mata kulah paling seminggu 4x itu jg cuma tugas2 ajh, kdang malam baru dapat tugas ,kuota unlimited cma smpai jam 5 sore, kan berat, uang kuliah trs bayar normal...berat beben mahasiswa;Negatif;;2020-11-10T12:41:37Z
Wan Razaq;awas aja kalau bocil2 make kuota ini buat youtube ataupun tiktok;Negatif;;2020-11-09T13:34:46Z
Anton Wuryanto;Asal ngomong aja.emang ente nanggung kuotany.pikir dulu klo ngomong.hnya ngomong gak ada solusi gmana yg rumah ny di pelosok,yg g mampu beli kuota;Negatif;;2020-11-09T01:31:14Z
Dede Iskandar;As a teacher i dont know what am i doing right now. Semua serba tidak jelas menurut apa yg saya alami d lapangan, informasi g jelas, aturan g jelas, tujuan g jelas. Saya cuma d kasih pilihan pembelajaran tanpa ada kejelasan how to do that. Pjj lah home visit lah, penugasan LKS lah ini itu. So i hope, make it clear. Karena d lapangan terlalu banyak miskomunikasi dan mis interpretasi  dan bahkan mis aplikasi dari semua program2 yg td pak mentri sebutkan. Contoh dalam hal RPP satu lembar saja, di lapangan guru masih bingung gimana bikin RPP satu lembar ya alhasil g mau ribet di rangkumlah RPP yg sudah ada tdnya 4-5 lembar jd satu lembar (apakah seperti itu? Jd yg bener tuh gimana?);negatif;;2020-11-07T00:16:54Z
Feri 123;"Apakah perubahan anda membantu seluruh siswa? Apakah ide anda untuk mengadakan sekolah online adalah perubahan yang tepat? Tolong lakukan perubahan yang baru dengan ide"" yang lebih membantu lebih meringankan beban siswa, karena siswa sekarang hanya tugas, tugas, tugas, penjalasan hanya ada di vidio tidak ada tanya jawab tidak ada penjelasan dari guru, jika pembelajaran di lakukan melalui zoom sinyal yang terkendala apakah bisa membuat  pembelajaran menjadi lancar,  itu terjadi di seluruh indonesia.apalagi yang ada di pelosok"" Indonesia dengan internet yang kurang memadai apakah itu solusi yang tepat tolong pak kasihan,";negatif;;2020-11-06T20:19:38Z
Luthfiana Lutfi;Anakku msh SD,tiap hr ngrjain tugas seabrek, kdg  sampe mlm br slesai;negatif;;2020-11-06T01:48:01Z
Mochamad Iftikar Maoreza;alasannya kebanyakan;negatif;;2020-11-05T07:58:48Z
Je Chindy Hong Kong;Adik ku kenaikan kelas 3 SMP tapi 5 bulan blm boleh masuk sekolah , cuma dikasih tugas online lalu Dikirim secepatnya , Tampa teori Dan edukasi dari guru , kasihan sekali tmn tmn dia yg orgtuanya tidak mampu harus siapin kuota tiap hari dan pinjam android tetangga .;negatif;;2020-11-05T03:04:31Z
What the heck just happened?;“pjj adalah pembodohan” sebenernya disini yg dipermasalahkan siswa bukan pjjnya tapi terkadang para guru hanya memberi tugas tanpa menjelaskan materi tersebut terlebih dahulu.;negatif;;2020-11-02T05:25:43Z
Intan Guswianti;?? ?? mas menteri. Anak sy juga sudah merasa kesepian. Krn gak ketemu temannya.;negatif;;2020-10-31T14:13:34Z
Fiki Seftyari Dadang;?? ?? ?? ??...... Kok aku benci ya;negatif;;2020-10-31T09:16:34Z
Afif Molen;yg pling klihatan  sih...kejujuran setiap murid di pertanggung jawabkan ....ada loh sbgian murid yg mngerjakan adl orangtuanya loh..dr sisni aja kliatan kn dimana letak kejujuranya?;netral;;2020-10-31T08:46:22Z
susilawati;Yg berat bukan daring nya pak menteri.. tp untuk membayar biaya sekolah yang tetap full dibayarkan. Apalagi untuk anak-anak kami yg sekolah di sekolah swasta. Sedangkan selama pandemi pastinya sangat berpengaruh ke perekonomian keluarga. Semoga bapak bisa memberikan kebijakan untuk anak kami yg bersekolah di swasta;netral;;2020-10-29T11:46:18Z
Ardhia Pramesti Nurmianda P.H.;yang paham bisa jelasin nggak, tentang kuliah praktik yang diperbolehkan untuk datang ke kampus agar tidak menghambat kelulusan mahasiswa contoh penelitian dan praktikum itu untuk tingkat akhir yang sudah lulus atau untuk semua mahasiswa ?;Netral;;2020-10-28T04:02:24Z
Saepul Bahri;Yang lagi pusing mikirin tugas online..  tenang mungkin suatu saat nt go jek  ngeluarin  jasa GOTASK biar Abang gojeknya yang ngerjain tugas. ??  Atau bisa juga GOTEACH biar gurunya Dateng ke rumah??;netral;;2020-10-24T18:33:49Z
Afif Molen;ya kalau orangtuanya punya satu pemikirn yg sama n mau mngikuti modul itu pak...tp orangtua ini tdk trikat sprti guru kn ..klu guru kn terikat dia bawahan n hrus mlkukn..lah ini blm bnyk yg mnyadari klu ini pntg buat anak  akhirnya orangtua mrasa cuek n mnganggp kurang pntg utk mngikuti modul...;netral;;2020-10-24T03:14:48Z
Arifin 15;Untuk teman2 yg masih sekolah, inget bro, sebanyak apapun tugas, brainly selalu ada:p;netral;;2020-10-23T08:03:49Z
Cata Rina;Untuk kouta tidak sesuai dimana kami melapornya? Tolong di permudah;netral;;2020-10-22T15:12:56Z
EVISRI ANTI';Tolong pemerintah perhatikan kami guru honorer yang ada di Papua ini, tepatnya di Nabire.;Netral;;2020-10-22T14:57:50Z
sulikhah -;Smoga anak? bisa sekolah lagi dengan aman ...;Netral;;2020-10-22T09:40:10Z
Ibu Salamah;Silo jember jatim..pak mntri..;Netral;;2020-10-21T12:11:34Z
IKomang swadayana Artayoga;serius nnya yaa, mall bisa buka kok sekolah tidak? Di mall ad protokol kesehatan di sekolah gk bisa? Pdhal secara realita di mall itu untuk protokol kesehatan jrang di lakukan. :v;netral;;2020-10-21T12:09:58Z
Suhaedah Eda;Semoga sukses;Netral;;2020-10-21T11:46:14Z
Siti Isna Nurochim;Semoga saja pandemi ini segera berakhir dan berjalan seperti dulu. Agar pembelajaran jarak jauh ini tidak lagi ada. Agar kita bisa bertatap muka dengan anak-anak lagi di sekolah;Netral;;2020-10-21T08:01:33Z
Minuril Hidayati;Semoga pembelajaran tatap muka segera terealisasi \nAamiin...;Netral;;2020-10-18T00:44:31Z
Sumi Guru;"Semoga pandemi segera berakhir dan anak"" dapat bersekolah kembali";Netral;;2020-10-17T21:02:51Z
Pudji Rahayu;Semoga pandemi COVID-19 segera berlalu dan pulang keasalx dan kita bisa mengajar lagi seperti semula;Netral;;2020-10-10T11:58:59Z
Wastinah Entin;Semoga pandemi Covid-19  segera sirna dan kembali ke asalnya dan kami bisa melaksanakan proses pembelajaran seperti biasa dan bertatap muka;Netral;;2020-10-10T05:26:39Z
Diane Punuindong;Semoga Pandemi CORONA ini cepat selesai, dan kita boleh mengajar di sekolah;Netral;;2020-10-06T08:44:51Z
Deden Dean Rahayu DR;Semoga kita semuanya selalu diberikan kesehatan.\nBagi yang mempunyai anak usia SD di kawasan Bandung Raya, daftarkan saja ke SD Assalaam Bandung untuk membina akhlak meraih prestasi gemilang;Netral;;2020-10-04T04:39:22Z
Muna sifa;Semoga covid cepet hilang dan anak - anak segera kembali ke sekolah, untuk kecerdasan bangsa;Netral;;2020-10-04T03:34:33Z
Siti Mariyam;Semoga covid 19 cepat hilang dari negara Indonesi dan anak2 bisa mekaksanakan sekolah dengan tatap muka.Mari kita bersam2 menjalankan protokol kesehatan dengan baik.;Netral;;2020-10-01T16:32:21Z
Zidan Nadien Nadien Zidan;Semoga cepat berlalu,, dan sklh seperti biasa dan pembelajaran dapat berjalan dan max,,;Netral;;2020-09-30T10:32:50Z
Marwah Syah rani;Semoga anak2 cepat masuk sekolah dengan ilang nya covid 19  aamiin;Netral;;2020-09-25T08:29:24Z
rita zahara;Semoga anak2 bisa sekolah dg aman;Netral;;2020-09-24T21:43:04Z
Nur Faizah;Semoga anak anak kembali masuk sekolah dan keadaan sudah aman,  Aamiin;Netral;;2020-09-20T15:34:15Z
Dendy Hermawan;Sekolah online sebenarnya cukup 3 jam sehari.;netral;;2020-09-15T13:10:12Z
Rusuh Boy;Sekolah dibuka;netral;;2020-09-14T21:51:33Z
It's Cici YtChannel;"Sekedar sharing kejadian di lingkungan gw.\nGw bekerja di Kalimantan tengah, tepatnya jauh dari pusat perkotaan. Disekitar PT gw kerja, banyak desa"" kecil yg mayoritas masyarakat ny bekerja sbg nelayan n buruh.\nBeberapa kali sempet ngobrol sama orang tua yg anak ny masih pada sekolah. Mereka pada ngeluh, krn sekolah skrg diharuskan punya smartphone, semua serba online(tugas, belajar) ,harus beli paket kuota internet. Jangankan utk beli smartphone, penghasilan tiap hari hanya cukup utk makan. Sampe banyak disni yg harus jual binatang ternak, kendaraan, bahkan petak tanah, demi memenuhi permintaan anak ny utk sekolah.\nPrnah juga gw d kota nemuin bocah kumpul d sebelah ruko yg ngasih free WiFi dg kondisi masih bawa karung yg isi nya botol"" plastik anak"" itu megang 1 hp aja gantian utk belajar. Gw tanya( dek, lg pada ngapain, jgn kumpul"" corona)sambil candain\nThey says( lg ngerjain tugas om, numpang wifi)\nReally, apakah sebelumnya hal seperti ini dipertimbangkan oleh pembuat kebijakan?\nTidak semua siswa di negeri ini kaya berkecukupan. Yg bisa siap kapan aja utk daring school. Semoga ini menjadi pembelajaran bagi kita semua.";netral;;2020-09-14T20:12:16Z
Maulana AlvinMubarok;Saya si cuma minta spp SMK/SMA di kurangin merata di indonesia,Karena orng tua saya Seminggu kerja,seminggu enggk kerja,;netral;;2020-09-14T02:29:21Z
express laundry;saya setuju harus ada tatap muka, perlu ada hubungan emosional tatap muka..cuma ini lagi pandemi, resiko sangat besar ,,analogi nya jngn disamakan dg pacaran,,kurang tepat..;netral;;2020-09-12T02:44:07Z
Masya_bear;Saya rakyat, mengucapkan terserah kalian #pemerintah;netral;;2020-09-11T13:57:39Z
fahrian ikhsan;saya punya adek 2, mereka sekolah di muhammadiyah kelas 4 dan 5, kemarin ortu nya dipanggil ke sekolah buat tanda tangan surat pernyataan setuju/tidak setuju untuk siswa pembelajaran bertatap muka, jika ada ortu yg tidak setuju dg bertatap muka maka anaknya bisa pembelajaran dirumah, sebaliknya yg setuju bisa pembelajaran tatap muka disekolah dengan protokol kesehatan…;netral;;2020-09-10T07:32:56Z
AKMALEE;Saya pelajar dan saya ga terlalu terbebani dengan tugas2;netral;;2020-09-09T15:40:28Z
Yehezkiel Purba;saya murid SMA di Cikarang, pengalaman saya jujur, nilai saya secara signifikan meningkat. Tapi ngga ada ilmunya. Karena frekuensi intensitas arus supply kunci jawaban meningkat secara eksponen.;netral;;2020-09-09T08:27:30Z
Sabda Maulana;"Saya mikir kalau 1 genarasi hancur bayangin aj dampak nya gimana dari pendidikan sd, smp, sma, universitas dan ujung nya lapangan pekerjaan, kualitas pekerja juga berarti sangat menurun kan, dari sini timpul la masalah baru tentang ekonomi kalau kulitas pekerja menurun beberarti otomatis dong pendapatan tempat bekerja nya juga menurun ,dan lapangan pekerjaan menurun dong, nah dari sini pun nanti keluar masalah baru tindak kriminal seperti mencuri, merampok dan lain"" karna krisis ekonomi, ngeri kali kan udah kayak black circle aj kita terjebak di dalam lingkaran hitam tidak tau jalan yang di ambil ke mana";netral;;2020-09-08T11:25:19Z
tridadi saputra;"saya ingin tanya, apakah Vaksin itu sifatnya mengobati atau mencegah?\nSetahu saya, Vaksin itu berfungsi untuk mencegah, karena dalam pengetahuan saya Vaksin itu adalah sebuah virus yang sudah dilemahkan yang berfungsi sebagai ""sparing Partner"" untuk Sistem imune Tubuh kita supaya  bisa Kebal dan mampu dalam menghadapi suatu jenis penyakit. Mohon Koreksi kalau saya salah.";netral;;2020-09-08T07:20:40Z
PSI_Suro Diro Hadi Projo;Satu pertanyaan saya. Kenapa malah meninggalkan sistem pendidikan asli indonesia. Yang diciptakan ki hajar dewantoro;netral;;2020-09-07T16:09:18Z
Sammy Sam;Saran ke pak nadiem aja nih,tambah infrastruktur pendidikan.bangunan sklh dan guru kompeten terutama.\nkrn tiap thn pertumbuhan penduduk sangat signifikan,itu aja sih...;netral;;2020-09-06T13:15:06Z
wesak ariani;Sampe sekarang belum sampe ke siswa kuotanya......kapan yaa bs sampe dapat......kasihan anak2 mau belajar on line;netral;;2020-09-06T08:12:57Z
Adithia Novianti;Saat ini bukan kondisi biasa, yang dilewati saat ini masa krisis, dan bukan kita saja tapi seluruh Dunia. \n\nOrang-orang terbaik diseluruh Dunia sedang dalam proses menemukan sistem baru yang paling terbaik untuk dapat di applikasi kan ke segala sisi. \n\nMengubah sistem dalam sekala besar itu tidak mudah, ditambah lagi untuk bisa menerima perubahan sistem itu juga hal yang membutuhkan waktu. \n\nIni bukan pekerjaan rumah untuk satu orang, tapi untuk kita semua. \n\nYang paling baik yang bisa kita lakukan saat ini bersatu untuk saling membantu sehingga kita semua bisa melewati masa yang sulit saat ini.;netral;;2020-09-05T01:28:50Z
Abdul Syukur;Punten  seribu punten pak menteri...dunia pendidikan harus ditingkatkan...terutama kesejahteraannya...\n....karena kami semua  garda terdepan  dari visi dan misi  Pendidikan NKRI...Yang tertuang dalam UUD 1945....mencerdaskan kehidupan bangsa;Netral;;2020-09-04T17:26:28Z
Salamuddin Tanjung;Prioritas utama\nKeselamatan dan kesehatan bapak\nKan Bapak yang bilang kemaren melalui SE;Netral;;2020-09-04T15:24:22Z
raditya yudha;PJJ emang gaboleh ijin ya ? karena aku ijin buat periksa mata butuh kacamata dipanggil kesekolah:v;netral;;2020-09-04T14:33:46Z
Nur.h_ tamrin;"Perlu ganti seragam sekolah ke seragam ""astronot"" kali ya agar tatap muka pendidikan bisa berlangsung.";netral;;2020-09-04T12:18:14Z
Asep Rohmandar;Perlu evaluasi lanjut dengan alat ukur yang baik perbandingan output PJJ/Daring vs Tatap Muka. Agar putusan kebijakannya lebih tepat dan fokus terarah bagi keberlanjutan kualitas pendidikan kita.  Kalau ada satuan pendidikan implementasi PJJ hasilkan optimalisasi dan kualitasnya lebih baik bisa diteruskan agar hak dasar pendidikan makin murah, hemat, terjangkau dan murah bagi semua.;netral;;2020-09-04T11:41:27Z
Soeranti Handayani;penjelasan PJJ juga TM terimakasih;Netral;;2020-09-03T21:09:17Z
Pastinya Tv;Pendidikan itu investasi. Jika sekarang kita salah investasi pendidikan ,maka dampaknya 10tahun kedepan.;netral;;2020-09-03T14:49:52Z
BegiTu - Berbagi Informasi & Tutorial;Pandemi ini membuat guru dan ortu mendadak menjadi youtuber https://youtu.be/pn9mLqCbLqY;netral;;2020-09-03T13:49:26Z
ari kusuma wardhani;Pandemi adalah cara Tuhan mengingatkan ortu bahwa mrk jg hrs peduli dg pendidikan anak2nya.tdk semua diserahkan ke sklh dan guru;netral;;2020-09-06T08:19:47Z
Syamsul Maarif;Pak mentri untuk sekolah di buka aja..;netral;;2020-09-03T13:23:00Z
nurmainy ali;Pak Mentri pendk karakter penting,dan imun jg hrs di jaga,tp pelajaran agama n pjok knapa di kurangi?????;netral;;2020-09-03T07:33:11Z
Hery Purwanto;Pak lagi pandemi gini tolong biaya pendidikan jangan di naikan dongg w rasa sekarang yg bisa kuliah rata rata cuma org yg berduit sedangkan yg ga berduit susah banget bisa sih tp ya susah banget;netral;;2020-09-24T11:08:33Z
smoker;pak apa gk ada keringanan buat spp sekolah swasta ?;netral;;2020-09-03T05:51:56Z
Rusuh Boy;Pak 85% mendukung sekolah dibuka;netral;;2020-09-03T05:49:39Z
Daryono Rm;Pa menteri mohon segera sekolah di buka .....agar anak didik bisa belajar lebih optimal;netral;;2020-09-03T04:35:45Z
Rafshanjani Alexia;Oke sekolah dilakukan daring tidak tatap muka agar menghindari kerumunan yang dapat menyebar covid tapi bagaimana dengan tempat tempat hiburan dll. Contoh seperti warung kopi, mall dll kan kayanya kemungkinan penyebaran nya lebih besar dibandingkan sekolah. Karena orang yang datang ke situ beragam kalau sekolah orang yang datang ke sekolah ya cuma warga sekolah;netral;;2020-09-03T02:12:37Z
Adil Al;nadiem makarim sebelum covid : Mentri paling disukai bocil\nnadiem makarim setelah covid    : Mentri paling dibenci bocil;netral;;2020-09-03T01:30:00Z
Mia Rachmiati;Mudah2an yang terbaik..\nAman,selamat dan sehat;Netral;;2020-09-03T00:40:54Z
Halimah Diah;mudah mudahan cepat kembali seperti duluh lagi terkadang  siswa orang tua tdk mampuh jd sukit utk pjj;Netral;;2020-09-02T21:29:33Z
Halimah Diah;mohon penjelasan bpk mentri;Netral;;2020-09-02T18:23:47Z
Kelas Kak Hery;Mohon maaf Pak Menteri. Untuk PAUD sebenarnya jumlah siswanya lebih sedikit 15 perkelas. Jika pelayanan dilakukan dalam bentuk private 1 guru 1 siswa,  dengan pengaturan waktu datang sebenarnya lebih memungkinkan, minimal seminggu sekali 1 jam mereka bisa relaxasi datang di sekolah dengan protokoler ketat. Jadi ke khawatiran mereka akan berbaur dengan anak lain tidak akan terjadi seperti yang selama ini dibayangkan oleh orang2 yg tidak pernah tahu dilapangan. Bonding guru dan siswa akan tetap berjalan, suasana sekolah tetap akan dirasakan oleh peserta didik yg hampir sebagian besar merasakan bosan dirumah selama BDR,  dan itupun tetap menjadi pilihan bagi orang tua yang berkenan. Apakah hal  memungkinkan dilakukan Pak Menteri? Ada baiknya perlu dilakukan observasi dan penjajakan  oleh pihak terkait pada jenjang lembaga PAUD. Terima kasih. ??;netral;;2020-09-02T17:32:01Z
Yuli Untari;Menyimak Pak mentri semoga pandemi ini lekas berlalu sehingga anak anak bisa sekolah tatap muka kembali.;netral;;2020-09-02T16:55:19Z
Akhmad Baidowi;Mentri yang serba salah, maju kena mundur kena.\nKnapa gak dibuat klo skolah selama covid bisa tidur diskolah, dikarantina diskolah juga?;netral;;2020-09-02T16:45:25Z
Ronah;"Melangkah maju itu baik, tapi sebelum melangkah benahin dulu hal2 yang tertinggal.. \n1. Sekolah sekolah yang masih rusak dan belum terjangkau infrastruktur di daerah\n2. Sejahterakan saja dulu guru honorer! Jangankan guru honorer di daerah terpencil, di jakarta aja banyak banget yang belum sejahtera (termasuk gua)\n3. Korupsi yang terus terjadi dan terstruktur dalam sistem pendidikan negeri ini, basmi sampai ke akar-akarnya.. terutama kepala sekolah yang menyalahgunakan dana BOS dan BOP (modusnya adalah  dana BOS dan BOP ditransfer ke guru2 but in the end, harus menyetorkan uang itu ke kepala sekolah) dan guru honorer cuma dapat ""recehan""\n4. Segera habiskan guru2 PNS senior yang mager masuk kelas karena lebih senang kongkow di kantor";netral;;2020-09-02T15:46:32Z
Agnia M;mau tanya dong, yang ngekos kalian apa kabar?;Netral;;2020-09-02T15:20:20Z
Heriyanto Alex;masuk aja anak sekolah. sekolah bakal siapin protokol. pak mentri.;netral;;2020-09-02T15:10:54Z
KOPIHITAM;Maaf pak nadiem,  adik saya sekolah di SMA NEGRI masih byr SPP tiap bulan yg nominal ny lumayan, dan masih menunggak biaya pembngunan dll.  I don't agree dengan statement skolah negeri gratis;netral;;2020-09-02T15:05:33Z
Raditya Krisna;"maaf maaf, mungkin saya masih anak kecil. \nsedikit mau ber argumen menanggapi yg katanya poin + yg enggak di angkat.\n kalo poin zonasi ok lah menurutku 50:50 karna jika diwilayah desa mungkin ada beberapa anak yg cerdas dan kurang mampu belum tentu disekitarnya ada sekolah Negri.\npoin kedua yg membahas bos, apa bukanya bantuan emang harus secara langsung bukan membebankan kpd sekolahan dan org tua seperti sebelum""nya.\ndan poin terakhir, saya juga seorang mahasiswa S1 yg sedang ingin mengais ilmu yg dari SMP saya inginkan yakni Psikologi. saya senang dikala dulu di kampus bisa berdiskusi bareng sampe sekarang saya sering mengumpulkan temen bahkan adik tingkat saya untuk kerumah untung saling berbagi informasi. dan mungkin bisa di coba lembaga surve untuk melihat perbandingan mahasiswa yg bahagia atas sistem ini dan berapa yg kecewa akan sistem SKS ini. \n?? saya hanya mencurahkan apa yg saya tau dan saya rasakan. Akun ini asli bukan bot, saya tidak membenci tapi saya hanya menyesalkan karna ada beberapa pihak terkait yg seudzon saya mengambil keuntungan. \nseperti temen saya tidak mendaftar wisuda tp tau"" ada di dalam daftar wisudawan thn ini. trman saya juga sudah diinfokan mendapat biasiswa dan sudah melengkapi persyaratan malah dikabarkan di ganti karna periode kelulusan digabungkan. ??  Trimakasih om Dedy semoga bisa di dengar walau saya bukan siapa-siapa";netral;;2020-09-02T14:58:23Z
ginan vijaya;Libur kan aja dulu bos covid selesai msk lgi belajar online 2 kali lipat pengeluaranya;netral;;2020-09-02T14:53:50Z
ajii;krisis pembelajaran nih bukannya krisis pendidikan??;netral;;2020-09-02T14:51:24Z
Khoirul Ramadhan;Kenapa pendidikan di Indonesia dari jaman dulu sampe sekarang yang gabisa matematika itu dinilai anak yang bodoh ,padahal kan ada mata pelajaran yang lain ,setiap anak punya kemampuannya masing masing dan mengapa pendidikan di indonesia dipatok harus banyak mata pelajaran dan harus pintar padahal kita gatau anak itu kemampuannya di apa;netral;;2020-09-02T14:27:14Z
KOPIHITAM;Kenapa membuka sekolah gk semudah membuka kantor / instansi / tempat usaha.  Karena logika nya siswa nya itu2 aja,  sama sprti kantor pemerintah dan swasta. Kantor pemerintah/swasta yg menggunakan protokol kesehatan yg standar spt tmpt cuci tangan, hand sanitizer, disinfektan,  masker, bisa buka. Mengapa sekolah tdk???;netral;;2021-04-20T05:55:45Z
Meta M;"Kenapa ga tingkat universitas dulu yang dibuka ya. \nNgerti sih maksudnya karena mahasiswa lebih ""bs diandalkan"" soal daring dan lebih gampang dibimbing jarak jauh mungkin.\nTapi banyak kegiatan praktikum ( terutama kedokteran atau kedokteran Gigi atau science dll) yang tidak bisa dilakukan lewat online.  \nMenurut saya kebalik kl ngutamain sma smp dan sd dibuka duluan. \nSebaiknya univ dulu, karena harusnya mahasiswa lebih mengerti soal jaga jarak dll. Itu pendapat saya ya.";Netral;;2021-04-19T13:11:03Z
Eko Yulian;kekhawatiran kalian terlalu berlebih soal lonely dan psikis.. nyatanya... justru karena pjj ini mereka menjadi lebih bebas... saya pekerja lapangan yg sering bepergian antar kota... saya melihat selama sekolah diliburkan ini, banyak sekali waktu bermain untuk anak anak.. saya melihat setiap pagi dan sore di hampir setiap kota, banyak sekali anak anak yg ngumpul untuk bermain layang layang, bareng, main kelereng bareng, balapan sepeda, kejar kejaran, dll. dan setiap saya tanya untuk sekedar basa basi kenapa tidak belajar, mereka sering menjawab bahwa sekolah masih libur ngapain belajar. terkadang fakta di lapangan jauh berbeda dgn ekspetasi.;netral;;2021-04-18T15:37:37Z
Ali Maksum;Kejar paket aja. Pendidikan  yg reguler naikkan  aja biayanya;Netral;;2021-04-18T03:23:14Z
abass;Jaman sekarang alay banget , dari orang tuanya sampe anak anaknya . Cuma kuota lu sampe menjerit , dulu gw sekolah sambil manggul sambil jualan . \n\nTidur paling telat BANGUN paling giat , GW SMP udah bayar kos kosan sendiri karna harus sekolah ke daerah kota . Sedangkan orang tua gw cuma petani yang bisa ngongkosin buat makan . Alhasil GW memutuskan jualan Dan manggul kardus dipasar subuh, gw diumur 13-14 tahun bisa muter otak . Bayar kos kosan tahun 2009-2010 dulu 200 ribuan sebulan, gw bayar semua selama 2,5 tahun pas lagi SMP .\n\nLu cuma beli kuota sampe merengek rengek, kebayang lu semua kalo diposisi gw .. manggul gengsi , kerja gamau .. Alhasil nangis2 , perasaan para veteran Dan buyut kita dijaman soekarno semuanya pekerja keras .. \n\nIni turunan siapa si yang merengek rengek kek gini.. gw dulu paling miskin disekolahan ga pernah merengek rengek..;netral;;2021-04-17T23:51:00Z
Fredy;Iya hrs byk turun ke jauh2 pedalaman biar paham pendidikan jauh dr jakarta spt apa..;netral;;2021-04-17T01:26:02Z
INI BOY;Intinya yg diomongin pak Nadiem ikutin aja;netral;;2021-04-16T02:50:27Z
aziz bachtiar;INTINYA KALO LO SEMUA MAU SEKOLAH BERTATAP MUKA..BILANGIN WARGA2 DI DAERAH LO. JANGAN KLUR RUMAH KLO GA PENTING2 BANGET..BIAR COVID CEPAT BERLALU;netral;;2021-04-15T19:30:38Z
bgapizzz;"Innti para orang tua udh cape ngelajarin anak""nya  ribet dengan kerjjan numpuk,cari duit \nPemerintah bingung mau buka sekolah (new normal) ,rakyat berteriak buka sekolahkembali giliran d buka banyak yg kena, pemmerintah yg di salahin";netral;;2021-04-15T16:13:22Z
Ika Teacher;Ika Hersanti SDN Sunter Agung 01 hadir menyimak;Netral;;2021-04-15T04:04:23Z
ade reva ina;Hrus y  bikin kebjikam biaya skloh di potng 50%...kan bljr y d rumah...;netral;;2021-04-14T20:57:14Z
andy surya;Fungsi pengawasan kepada sekolah benar2 di perketat, sehebat apapun programnya jk para guru hanya memberikan tugas tanpa mau bersusah payah memberikan bekal ilmu thd muridnya mustahil kualitas pendidikan dapat berjalan dgn baik. ini bukan rahasia umum lagi. Mohon di tindak lanjuti Pak Menteri;netral;;2021-04-14T04:19:50Z
Azhar attamimi;Enakan tuh semua buku pelajaran jadikan 1 aja biar simple;netral;;2021-04-12T02:31:25Z
tri januar;Di kota besar yg ngeluh kebanyakan orang tuanya bukan muridnya sedangkan di daerah yg ngeluh beneran siswanya karena kurangnya alat buat belajar online. Sistem kek gini sbnernya bakal terjadi cpat atau lambat bedanya karena ini pandemi jadi didorong lebih cepet buat adaptasi metode belajar online kek gini..;netral;;2021-04-11T05:46:09Z
nia widia;Daring dan luring memiliki kelebihan dan kekurangan masing-masing;Netral;;2021-04-10T16:13:59Z
Radhitya Sangraja;Cobalah pak mentri belajar meninggalkan apa yg bapak mentri raih saat ini, tanpa atm, 3jt/ bln, dilingkungan yg susah sinyal.... \nSaya salut klo bapak mentri bisa bertahan.;netral;;2021-04-10T11:22:43Z
HARTINI Video;Bukak kembali sekolah sekolah dizona hijau pak, andai andai ??;netral;;2021-04-10T07:41:38Z
Weily Nirmala;"Berandai-andai juga..\nSemisal 5th kedepan vaksin covid blm ada dan kondisi ekonomi dunia semakin memburuk akan tetapi tetap ingin survive pendidikan agar generasi mudah ttp bertahan..\nMaybee pemerintah harus gaet bbrpa tv, atau buat saluran tv sendiri dgn jam tayang pembelajaran bagi anak sd, smp, sma, kuliah dan tinggal di schedule aja jam pengajarannya, dgn ide relaksasi dan merampingkan kurikulum harusnyaa metode itu bisa berjalan di tv walau gak 100% work.. \nDgn kendala daerah terpencil yg sulit memiliki kuota, atau tdk memiliki teknologi untuk akses pjj, mgkin salah satu cara yg bsa menolong melalui saluran tv dan lebih efisien dari segi biaya, contoh pembelajaran seperti ""ruang guru"" versi tv dimana materi ada pembahasan dan tanpa pemberian tugas/pr, tp disisi lain tenaga pengajar akan kehilangan pekerjaan.\nJust berandai-andai kawan??\nI wish dunia cepat membaik dan segala kekhawatiran terselesaikan,, dan proses niat baik untuk Indonesia dlm pendidikannya bisa dijalankan dgn sukses??";netral;;2021-04-09T17:51:04Z
Miss Iim;bener2 ini mas menteri ini dilemma mengeluarkan keputusan, karena di lapangan ghost of this pandemic masih beragam. ga semuanya setuju tatap muka dan ga semuanya setuju pjj.;netral;;2021-04-09T02:33:18Z
widya ningsih;bagi kami jenjang paud menjadi dilema karena satu sisi tuntutan org tua yg ingin tatap muka dengan berbagai protokoler yg sanggup kami laksanakan akan tetapi jika dilingkungan kami sd nya tidak melakukan tatap muka maka kami terkena damprat oleh guru sd jadi harus bagaimna kami menghadapi ini semua mohon instruksinya yg jelas dan tegas untuk semua kepala daerah supaya tidak terjadi konflik antara guru paud dan sd semakin meruncing di masa pandemi ini..;netral;;2021-04-08T12:59:57Z
